dataset,sample_id,response,is_success,total_distance,run_time,routes,timestamp
X-n120-k6,0,"Here's the improved `construction_heuristic` function that incorporates both distance and vehicle load utilization:

```python
@funsearch.evolve
def construction_heuristic(ctx: ConstructionContext) -> float:
    # Combined heuristic: distance + normalized remaining capacity
    distance_weight = 1.0
    capacity_weight = 0.5  # Adjustable weight for capacity utilization
    remaining_capacity = ctx.vehicle_capacity - ctx.vehicle_load - ctx.demand
    normalized_capacity = remaining_capacity / ctx.vehicle_capacity
    
    return distance_weight * ctx.distance - capacity_weight * normalized_capacity
```",True,15059.450472239805,60.03764295578003,"[[0, 20, 116, 107, 61, 119, 10, 94, 84, 55, 70, 93, 16, 80, 29, 25, 73, 31, 38, 52, 88, 50, 0], [0, 96, 71, 54, 112, 45, 3, 78, 39, 42, 109, 82, 98, 13, 99, 9, 113, 64, 76, 43, 2, 49, 0], [0, 32, 91, 21, 12, 41, 5, 26, 103, 17, 18, 44, 15, 83, 58, 14, 23, 33, 79, 118, 30, 67, 0], [0, 62, 40, 57, 77, 100, 59, 60, 95, 4, 22, 37, 24, 1, 56, 11, 27, 34, 111, 102, 72, 87, 0], [0, 8, 114, 90, 6, 92, 35, 53, 81, 69, 68, 85, 89, 51, 63, 104, 105, 101, 47, 117, 108, 66, 0], [0, 36, 115, 48, 86, 65, 74, 110, 106, 7, 97, 46, 75, 19, 28, 0]]",2025-04-17 21:10:10
X-n120-k6,1,"```python
@funsearch.evolve
def construction_heuristic(ctx: ConstructionContext) -> float:
    # Combined heuristic with adjusted weights
    distance_weight = 1.0
    capacity_weight = 0.8  # Higher weight for better capacity utilization
    proximity_weight = 0.3  # Encourages clustering nearby nodes
    
    remaining_capacity = ctx.vehicle_capacity - ctx.vehicle_load - ctx.demand
    normalized_capacity = remaining_capacity / ctx.vehicle_capacity
    depot_distance = np.linalg.norm(ctx.locations[ctx.candidate] - ctx.locations[ctx.depot])
    
    return (distance_weight * ctx.distance 
            - capacity_weight * normalized_capacity 
            + proximity_weight * depot_distance)
```",False,N/A,1.835913896560669,[],2025-04-17 21:10:12
X-n120-k6,2,"```python
@funsearch.evolve
def construction_heuristic(ctx: ConstructionContext) -> float:
    # Balanced heuristic considering distance, capacity and spatial proximity
    distance_weight = 1.0
    capacity_weight = 0.7
    proximity_weight = 0.4
    
    remaining_capacity = max(0, ctx.vehicle_capacity - ctx.vehicle_load - ctx.demand)
    capacity_ratio = remaining_capacity / ctx.vehicle_capacity
    depot_dist = np.linalg.norm(ctx.locations[ctx.candidate] - ctx.locations[ctx.depot])
    
    return (distance_weight * ctx.distance 
            - capacity_weight * capacity_ratio 
            + proximity_weight * depot_dist)
```",False,N/A,1.7849462032318115,[],2025-04-17 21:10:14
X-n120-k6,3,"```python
@funsearch.evolve
def construction_heuristic(ctx: ConstructionContext) -> float:
    # Enhanced heuristic with dynamic weights based on remaining capacity
    remaining_capacity = ctx.vehicle_capacity - ctx.vehicle_load - ctx.demand
    capacity_ratio = remaining_capacity / ctx.vehicle_capacity
    
    # Dynamic weights - prioritize capacity when vehicle is nearly full
    distance_weight = 1.0
    capacity_weight = 0.5 + (1 - capacity_ratio) * 0.5  # Increases as capacity decreases
    proximity_weight = 0.3
    
    depot_dist = np.linalg.norm(ctx.locations[ctx.candidate] - ctx.locations[ctx.depot])
    
    return (distance_weight * ctx.distance 
            - capacity_weight * capacity_ratio 
            + proximity_weight * depot_dist)
```",False,N/A,1.8038380146026611,[],2025-04-17 21:10:16
X-n120-k6,4,"```python
@funsearch.evolve
def construction_heuristic(ctx: ConstructionContext) -> float:
    # Enhanced heuristic with dynamic weights and spatial clustering
    remaining_capacity = max(0.01, ctx.vehicle_capacity - ctx.vehicle_load - ctx.demand)
    capacity_ratio = remaining_capacity / ctx.vehicle_capacity
    
    # Dynamic weights - balance distance and capacity utilization
    distance_weight = 1.0
    capacity_weight = 0.7 * (1 + (1 - capacity_ratio))  # Increases as capacity decreases
    proximity_weight = 0.4
    
    depot_dist = np.linalg.norm(ctx.locations[ctx.candidate] - ctx.locations[ctx.depot])
    normalized_dist = ctx.distance / np.max(ctx.distance_matrix)  # Normalize distance
    
    return (distance_weight * normalized_dist 
            - capacity_weight * capacity_ratio 
            + proximity_weight * depot_dist)
```",False,N/A,1.7969942092895508,[],2025-04-17 21:10:18
X-n139-k10,0,"```python
@funsearch.evolve
def construction_heuristic(ctx: ConstructionContext) -> float:
    # Improved heuristic combining distance and capacity utilization
    return 0.7 * ctx.distance + 0.3 * (ctx.vehicle_capacity - ctx.vehicle_load - ctx.demand)
```",True,16674.063245465568,34.90238404273987,"[[0, 98, 3, 56, 91, 89, 71, 81, 104, 63, 28, 103, 138, 122, 73, 0], [0, 7, 30, 84, 29, 87, 52, 126, 95, 118, 32, 16, 124, 88, 109, 0], [0, 54, 121, 120, 35, 58, 13, 97, 31, 50, 110, 45, 20, 79, 0], [0, 76, 111, 105, 82, 106, 77, 43, 46, 55, 21, 18, 1, 83, 0], [0, 9, 26, 22, 108, 94, 69, 38, 131, 34, 115, 27, 123, 74, 10, 70, 0], [0, 51, 39, 8, 15, 19, 6, 5, 96, 113, 90, 12, 117, 72, 44, 57, 0], [0, 85, 24, 114, 137, 125, 25, 112, 23, 4, 62, 80, 41, 92, 107, 0], [0, 78, 132, 93, 130, 127, 64, 133, 75, 86, 33, 135, 14, 40, 102, 100, 0], [0, 99, 36, 129, 49, 2, 66, 61, 48, 65, 60, 42, 67, 0], [0, 136, 68, 116, 101, 128, 119, 47, 11, 17, 37, 134, 59, 53, 0]]",2025-04-17 21:11:34
X-n139-k10,1,"```python
@funsearch.evolve
def construction_heuristic(ctx: ConstructionContext) -> float:
    # Balance distance and capacity utilization with dynamic weights
    capacity_utilization = (ctx.vehicle_load + ctx.demand) / ctx.vehicle_capacity
    return 0.6 * ctx.distance + 0.4 * capacity_utilization * ctx.distance
```",True,16531.392310370582,35.4752562046051,"[[0, 98, 3, 56, 91, 89, 71, 81, 104, 63, 28, 103, 138, 122, 73, 0], [0, 7, 30, 84, 29, 87, 52, 126, 95, 118, 32, 16, 124, 88, 109, 0], [0, 54, 121, 120, 35, 58, 13, 97, 31, 50, 110, 45, 20, 79, 0], [0, 76, 111, 105, 82, 106, 77, 43, 46, 55, 21, 18, 1, 83, 0], [0, 9, 26, 22, 108, 94, 69, 38, 131, 34, 115, 27, 123, 74, 10, 70, 0], [0, 51, 39, 8, 15, 19, 6, 5, 96, 113, 90, 12, 117, 72, 44, 57, 0], [0, 85, 24, 114, 137, 125, 25, 112, 23, 4, 62, 80, 41, 92, 107, 0], [0, 116, 128, 101, 11, 17, 37, 40, 134, 59, 60, 42, 67, 100, 0], [0, 78, 132, 93, 130, 127, 64, 133, 75, 68, 136, 86, 33, 135, 14, 102, 0], [0, 119, 47, 65, 48, 61, 66, 49, 53, 129, 36, 2, 99, 0]]",2025-04-17 21:12:09
X-n139-k10,2,"```python
@funsearch.evolve
def construction_heuristic(ctx: ConstructionContext) -> float:
    # Weighted combination of distance and demand-to-capacity ratio
    return ctx.distance * (1 + (ctx.demand / ctx.vehicle_capacity))
```",True,16531.392310370582,34.89409303665161,"[[0, 98, 3, 56, 91, 89, 71, 81, 104, 63, 28, 103, 138, 122, 73, 0], [0, 7, 30, 84, 29, 87, 52, 126, 95, 118, 32, 16, 124, 88, 109, 0], [0, 54, 121, 120, 35, 58, 13, 97, 31, 50, 110, 45, 20, 79, 0], [0, 76, 111, 105, 82, 106, 77, 43, 46, 55, 21, 18, 1, 83, 0], [0, 9, 26, 22, 108, 94, 69, 38, 131, 34, 115, 27, 123, 74, 10, 70, 0], [0, 51, 39, 8, 15, 19, 6, 5, 96, 113, 90, 12, 117, 72, 44, 57, 0], [0, 85, 24, 114, 137, 125, 25, 112, 23, 4, 62, 80, 41, 92, 107, 0], [0, 116, 128, 101, 11, 17, 37, 40, 134, 59, 60, 42, 67, 100, 0], [0, 78, 132, 93, 130, 127, 64, 133, 75, 68, 136, 86, 33, 135, 14, 102, 0], [0, 119, 47, 65, 48, 61, 66, 49, 53, 129, 36, 2, 99, 0]]",2025-04-17 21:12:44
X-n139-k10,3,"```python
@funsearch.evolve
def construction_heuristic(ctx: ConstructionContext) -> float:
    # Combine distance with normalized capacity pressure
    capacity_pressure = (ctx.vehicle_load + ctx.demand) / ctx.vehicle_capacity
    return ctx.distance * (1 + capacity_pressure**2)
```",True,16612.346342924717,35.054736852645874,"[[0, 98, 3, 56, 91, 89, 71, 81, 104, 63, 28, 103, 138, 122, 73, 0], [0, 7, 30, 84, 29, 87, 52, 126, 95, 118, 32, 16, 124, 88, 109, 0], [0, 54, 121, 120, 35, 58, 13, 97, 31, 50, 110, 45, 20, 79, 0], [0, 76, 111, 105, 82, 106, 77, 43, 46, 55, 21, 18, 1, 83, 0], [0, 9, 26, 22, 108, 94, 69, 38, 131, 34, 115, 27, 123, 74, 10, 70, 0], [0, 51, 39, 8, 15, 19, 6, 5, 96, 113, 90, 12, 117, 72, 44, 57, 0], [0, 85, 24, 114, 137, 125, 25, 112, 23, 4, 62, 80, 41, 92, 107, 0], [0, 78, 132, 93, 130, 127, 64, 133, 75, 86, 33, 135, 14, 40, 102, 100, 0], [0, 67, 42, 60, 59, 134, 37, 17, 11, 101, 128, 116, 68, 136, 0], [0, 119, 47, 65, 48, 61, 66, 49, 53, 129, 36, 2, 99, 0]]",2025-04-17 21:13:19
X-n139-k10,4,"```python
@funsearch.evolve
def construction_heuristic(ctx: ConstructionContext) -> float:
    # Combine distance with demand urgency and capacity utilization
    capacity_ratio = (ctx.vehicle_load + ctx.demand) / ctx.vehicle_capacity
    urgency = ctx.demand / max(1, ctx.vehicle_capacity - ctx.vehicle_load)
    return 0.5 * ctx.distance + 0.3 * capacity_ratio + 0.2 * urgency
```",True,16612.346342924717,34.64908695220947,"[[0, 98, 3, 56, 91, 89, 71, 81, 104, 63, 28, 103, 138, 122, 73, 0], [0, 7, 30, 84, 29, 87, 52, 126, 95, 118, 32, 16, 124, 88, 109, 0], [0, 54, 121, 120, 35, 58, 13, 97, 31, 50, 110, 45, 20, 79, 0], [0, 76, 111, 105, 82, 106, 77, 43, 46, 55, 21, 18, 1, 83, 0], [0, 9, 26, 22, 108, 94, 69, 38, 131, 34, 115, 27, 123, 74, 10, 70, 0], [0, 51, 39, 8, 15, 19, 6, 5, 96, 113, 90, 12, 117, 72, 44, 57, 0], [0, 85, 24, 114, 137, 125, 25, 112, 23, 4, 62, 80, 41, 92, 107, 0], [0, 78, 132, 93, 130, 127, 64, 133, 75, 86, 33, 135, 14, 40, 102, 100, 0], [0, 67, 42, 60, 59, 134, 37, 17, 11, 101, 128, 116, 68, 136, 0], [0, 119, 47, 65, 48, 61, 66, 49, 53, 129, 36, 2, 99, 0]]",2025-04-17 21:13:54
