dataset,sample_id,response,is_success,total_distance,run_time,routes,timestamp
X-n120-k6,0,"```python
@funsearch.evolve
def construction_heuristic():
    """"""
    Optimized parameters for larger problem size (120 locations)
    """"""
    num_ants = 20  # More ants for better exploration
    num_iterations = 200  # More iterations for convergence
    alpha = 1.5  # Higher pheromone influence
    beta = 3  # Higher heuristic influence
    rho = 0.3  # Lower evaporation rate to preserve good solutions
    Q = 150  # Higher pheromone deposit constant
    return num_ants, num_iterations, alpha, beta, rho, Q
```",True,15353.01538451991,32.453147172927856,"[[0, 50, 88, 52, 38, 31, 73, 25, 29, 80, 16, 84, 94, 119, 61, 10, 116, 107, 96, 71, 54, 112, 0], [0, 20, 55, 93, 32, 91, 21, 12, 76, 43, 113, 64, 109, 82, 98, 13, 99, 9, 44, 18, 17, 103, 0], [0, 33, 118, 79, 23, 14, 58, 83, 15, 19, 28, 7, 106, 110, 74, 65, 86, 48, 115, 36, 30, 67, 0], [0, 62, 87, 72, 102, 111, 34, 27, 11, 56, 1, 24, 37, 57, 77, 100, 59, 22, 4, 95, 60, 68, 0], [0, 53, 81, 69, 85, 89, 51, 63, 104, 105, 101, 47, 5, 26, 117, 108, 66, 46, 75, 97, 41, 2, 0], [0, 45, 3, 8, 114, 90, 92, 35, 6, 40, 78, 39, 42, 49, 70, 0]]",2025-04-17 20:42:43
X-n120-k6,1,"```python
@funsearch.evolve
def construction_heuristic():
    """"""
    Optimized parameters for larger problem size (120 locations)
    """"""
    num_ants = 20  # More ants for better exploration
    num_iterations = 200  # More iterations for convergence
    alpha = 1.5  # Higher pheromone influence
    beta = 3  # Higher heuristic influence
    rho = 0.3  # Lower evaporation rate to preserve good solutions
    Q = 150  # Higher pheromone deposit constant
    return num_ants, num_iterations, alpha, beta, rho, Q
```",True,15591.184303108397,32.36443614959717,"[[0, 50, 52, 38, 31, 73, 25, 67, 30, 118, 79, 21, 91, 32, 29, 80, 16, 84, 94, 119, 61, 10, 0], [0, 20, 116, 107, 96, 71, 54, 112, 45, 3, 8, 114, 90, 6, 40, 62, 87, 72, 102, 111, 34, 27, 0], [0, 88, 103, 17, 18, 44, 28, 19, 75, 108, 66, 46, 97, 7, 106, 110, 74, 65, 86, 48, 115, 36, 0], [0, 33, 23, 14, 58, 83, 15, 9, 99, 98, 13, 53, 81, 69, 68, 60, 95, 4, 22, 59, 100, 77, 0], [0, 55, 70, 39, 42, 49, 2, 43, 76, 113, 64, 109, 82, 78, 57, 37, 24, 1, 56, 35, 92, 11, 0], [0, 93, 12, 85, 89, 51, 63, 104, 105, 101, 47, 26, 5, 117, 41, 0]]",2025-04-17 20:43:15
X-n120-k6,2,"```python
@funsearch.evolve
def construction_heuristic():
    """"""
    Optimized parameters for larger problem size (120 locations)
    """"""
    num_ants = 25  # Increased ants for better exploration
    num_iterations = 250  # More iterations for convergence
    alpha = 1.2  # Balanced pheromone influence
    beta = 2.5  # Strong heuristic influence
    rho = 0.4  # Moderate evaporation rate
    Q = 200  # Higher pheromone deposit
    return num_ants, num_iterations, alpha, beta, rho, Q
```",True,15744.158177369056,49.802154779434204,"[[0, 50, 88, 52, 38, 31, 73, 25, 29, 80, 16, 84, 119, 94, 10, 61, 116, 107, 96, 71, 54, 112, 0], [0, 20, 55, 93, 32, 91, 21, 12, 2, 43, 76, 113, 64, 109, 82, 98, 13, 99, 9, 44, 18, 17, 0], [0, 33, 23, 14, 58, 83, 15, 28, 19, 75, 108, 66, 46, 97, 7, 106, 110, 74, 65, 86, 48, 115, 0], [0, 36, 103, 41, 5, 26, 117, 47, 101, 105, 104, 63, 51, 89, 85, 81, 69, 68, 60, 95, 4, 22, 0], [0, 40, 62, 87, 72, 102, 111, 34, 11, 27, 56, 1, 24, 37, 57, 77, 100, 59, 53, 78, 39, 42, 0], [0, 67, 30, 118, 79, 49, 70, 45, 3, 8, 114, 90, 6, 92, 35, 0]]",2025-04-17 20:44:05
X-n120-k6,3,"```python
@funsearch.evolve
def construction_heuristic():
    """"""
    Optimized parameters for large-scale CVRP with 120 locations
    """"""
    num_ants = 30  # Increased exploration for larger problem
    num_iterations = 300  # More iterations needed for convergence
    alpha = 1.2  # Balanced pheromone influence
    beta = 2.8  # Stronger heuristic guidance
    rho = 0.25  # Lower evaporation to preserve good paths
    Q = 180  # Higher pheromone deposit
    return num_ants, num_iterations, alpha, beta, rho, Q
```",True,15639.75391910711,71.40310883522034,"[[0, 50, 88, 52, 38, 31, 73, 25, 29, 80, 16, 84, 94, 119, 61, 10, 93, 55, 70, 78, 39, 42, 0], [0, 20, 116, 107, 96, 71, 54, 112, 45, 3, 8, 114, 90, 92, 6, 40, 62, 87, 72, 102, 111, 34, 0], [0, 36, 115, 48, 86, 65, 74, 110, 106, 7, 97, 46, 66, 108, 117, 26, 5, 41, 103, 17, 18, 44, 0], [0, 35, 53, 81, 69, 68, 60, 95, 4, 22, 59, 77, 100, 57, 37, 24, 1, 56, 11, 27, 32, 21, 0], [0, 91, 67, 33, 23, 14, 58, 83, 15, 28, 19, 75, 47, 101, 105, 104, 63, 51, 89, 85, 49, 2, 0], [0, 98, 13, 99, 9, 64, 109, 82, 43, 76, 113, 12, 79, 118, 30, 0]]",2025-04-17 20:45:17
X-n120-k6,4,"```python
@funsearch.evolve
def construction_heuristic():
    """"""
    Optimized parameters for large problem size (120 locations)
    Balances exploration and exploitation
    """"""
    num_ants = 25  # Good balance between exploration and computation
    num_iterations = 250  # Sufficient iterations for convergence
    alpha = 1.3  # Moderate pheromone influence
    beta = 2.7  # Strong heuristic influence
    rho = 0.35  # Balanced evaporation rate
    Q = 175  # Appropriate pheromone deposit
    return num_ants, num_iterations, alpha, beta, rho, Q
```",True,15066.887979910216,49.88876509666443,"[[0, 50, 88, 52, 38, 31, 73, 25, 67, 30, 118, 79, 12, 21, 91, 32, 29, 80, 16, 84, 94, 119, 0], [0, 20, 116, 107, 96, 71, 54, 112, 45, 3, 78, 39, 42, 49, 2, 43, 76, 113, 64, 109, 82, 98, 0], [0, 10, 61, 55, 70, 8, 114, 90, 92, 6, 40, 62, 87, 72, 102, 111, 34, 27, 11, 56, 1, 24, 0], [0, 93, 13, 99, 9, 44, 18, 17, 103, 41, 85, 89, 51, 104, 63, 105, 101, 47, 5, 26, 117, 108, 0], [0, 36, 115, 48, 65, 86, 74, 110, 106, 7, 97, 46, 66, 75, 19, 28, 83, 15, 58, 23, 14, 33, 0], [0, 53, 81, 69, 68, 60, 95, 4, 22, 59, 77, 100, 57, 37, 35, 0]]",2025-04-17 20:46:07
X-n139-k10,0,"```python
@funsearch.evolve
def construction_heuristic():
    """"""
    Optimized parameters for larger problem size
    """"""
    num_ants = 20
    num_iterations = 200
    alpha = 1.5
    beta = 3
    rho = 0.3
    Q = 150
    return num_ants, num_iterations, alpha, beta, rho, Q
```",True,16580.109052943455,41.63314914703369,"[[0, 98, 3, 56, 91, 89, 81, 71, 100, 67, 42, 60, 59, 134, 40, 0], [0, 124, 88, 70, 10, 74, 50, 123, 27, 34, 115, 31, 97, 13, 35, 0], [0, 54, 121, 20, 45, 109, 110, 73, 120, 58, 80, 41, 92, 78, 0], [0, 7, 30, 84, 29, 87, 52, 126, 95, 118, 85, 24, 114, 137, 125, 25, 0], [0, 51, 39, 15, 8, 57, 44, 72, 117, 12, 90, 113, 65, 48, 19, 0], [0, 76, 122, 138, 28, 103, 63, 104, 86, 33, 135, 14, 102, 101, 128, 0], [0, 79, 62, 4, 23, 26, 9, 108, 69, 94, 38, 131, 112, 22, 16, 0], [0, 75, 133, 64, 127, 130, 93, 132, 107, 106, 77, 43, 46, 55, 18, 21, 0], [0, 111, 105, 82, 119, 47, 17, 11, 37, 116, 68, 83, 136, 1, 0], [0, 99, 2, 49, 129, 53, 96, 5, 6, 61, 66, 36, 32, 0]]",2025-04-17 20:47:38
X-n139-k10,1,"```python
@funsearch.evolve
def construction_heuristic():
    """"""
    Adjusted parameters for better exploration/exploitation balance
    """"""
    num_ants = 15
    num_iterations = 150
    alpha = 1.2
    beta = 2.5
    rho = 0.4
    Q = 120
    return num_ants, num_iterations, alpha, beta, rho, Q
```",False,N/A,23.877477884292603,[],2025-04-17 20:48:02
X-n139-k10,2,"```python
@funsearch.evolve
def construction_heuristic():
    """"""
    Parameters tuned for large-scale CVRP with 139 locations
    """"""
    num_ants = 25
    num_iterations = 300
    alpha = 1.8
    beta = 3.5
    rho = 0.2
    Q = 200
    return num_ants, num_iterations, alpha, beta, rho, Q
```",False,N/A,75.02608823776245,[],2025-04-17 20:49:17
X-n139-k10,3,"```python
@funsearch.evolve
def construction_heuristic():
    """"""
    Parameters optimized for large problem with high demand variability
    """"""
    num_ants = 30
    num_iterations = 250
    alpha = 1.3
    beta = 2.8
    rho = 0.35
    Q = 180
    return num_ants, num_iterations, alpha, beta, rho, Q
```",True,16728.199459120482,75.1872251033783,"[[0, 98, 3, 56, 91, 89, 104, 63, 28, 103, 138, 122, 76, 111, 0], [0, 7, 30, 84, 29, 87, 52, 126, 95, 118, 32, 16, 124, 88, 70, 115, 0], [0, 79, 121, 54, 20, 45, 109, 110, 73, 120, 35, 58, 13, 97, 92, 0], [0, 57, 8, 15, 44, 72, 117, 12, 90, 113, 96, 5, 6, 61, 19, 66, 0], [0, 11, 101, 116, 128, 119, 47, 17, 37, 40, 134, 100, 67, 42, 0], [0, 71, 81, 86, 33, 135, 14, 102, 59, 60, 129, 53, 49, 2, 99, 0], [0, 10, 74, 50, 123, 27, 34, 131, 38, 69, 94, 108, 22, 112, 85, 0], [0, 75, 105, 82, 106, 77, 43, 46, 55, 18, 21, 1, 83, 68, 136, 0], [0, 51, 39, 65, 48, 36, 125, 25, 137, 114, 24, 9, 26, 4, 0], [0, 62, 23, 31, 41, 80, 78, 133, 64, 127, 130, 93, 107, 132, 0]]",2025-04-17 20:50:32
X-n139-k10,4,"```python
@funsearch.evolve
def construction_heuristic():
    """"""
    Parameters optimized for large-scale CVRP with 139 locations
    """"""
    num_ants = 30
    num_iterations = 500
    alpha = 2
    beta = 4
    rho = 0.1
    Q = 250
    return num_ants, num_iterations, alpha, beta, rho, Q
```",False,N/A,148.7618691921234,[],2025-04-17 20:53:01
