dataset,sample_id,response,is_success,total_distance,run_time,routes,timestamp
P-n65-k10,2,"Here's the improved `construction_heuristic` function that balances distance, demand, and capacity utilization:

```python
@funsearch.evolve
def construction_heuristic(ctx: ConstructionContext) -> float:
    """"""Optimized heuristic considering distance, demand and vehicle load balance.""""""
    distance_weight = 1.0
    demand_weight = 0.8
    capacity_factor = 1.0 - (ctx.vehicle_load / ctx.vehicle_capacity)
    
    return (distance_weight * ctx.distance + 
            demand_weight * ctx.demand * capacity_factor)
```",True,1063.7237084465942,1.7773199081420898,"[[0, 26, 12, 17, 51, 62, 2, 6, 0], [0, 34, 52, 27, 13, 57, 15, 20, 37, 49, 0], [0, 7, 35, 19, 54, 8, 46, 4, 0], [0, 3, 44, 32, 50, 18, 55, 25, 39, 0], [0, 45, 29, 5, 60, 36, 47, 48, 63, 0], [0, 30, 22, 42, 41, 56, 23, 43, 1, 0], [0, 16, 33, 28, 61, 21, 0], [0, 58, 10, 38, 53, 14, 0], [0, 40, 9, 31, 11, 0], [0, 64, 24, 59, 0]]",2025-04-10 19:47:40
P-n65-k10,3,"```python
@funsearch.evolve
def construction_heuristic(ctx: ConstructionContext) -> float:
    """"""Optimized heuristic combining distance, demand and capacity utilization.""""""
    distance_score = ctx.distance / max(1, np.max(ctx.locations))
    demand_score = ctx.demand / ctx.vehicle_capacity
    capacity_utilization = ctx.vehicle_load / ctx.vehicle_capacity
    
    return (0.6 * distance_score + 
            0.3 * demand_score + 
            0.1 * capacity_utilization)
```",True,1027.1976329498325,1.8239507675170898,"[[0, 26, 12, 17, 51, 62, 2, 6, 0], [0, 34, 52, 27, 13, 54, 19, 35, 7, 49, 0], [0, 4, 45, 29, 37, 36, 47, 48, 0], [0, 46, 8, 53, 14, 59, 15, 0], [0, 30, 5, 57, 20, 60, 21, 23, 0], [0, 3, 44, 32, 50, 18, 55, 25, 39, 0], [0, 58, 10, 9, 40, 16, 0], [0, 63, 1, 43, 42, 41, 56, 24, 0], [0, 33, 22, 64, 61, 28, 0], [0, 11, 38, 31, 0]]",2025-04-10 19:47:42
A-n80-k10,0,"Here's an improved implementation of the `construction_heuristic` function that considers both distance and vehicle load utilization:

```python
@funsearch.evolve
def construction_heuristic(ctx: ConstructionContext) -> float:
    # Combined heuristic considering distance and vehicle load utilization
    distance_weight = 0.6
    utilization_weight = 0.4
    
    # Normalized distance (lower is better)
    normalized_distance = ctx.distance / np.max(ctx.locations)
    
    # Utilization score (higher is better)
    utilization = (ctx.vehicle_load + ctx.demand) / ctx.vehicle_capacity
    
    return (distance_weight * normalized_distance - 
            utilization_weight * utilization)
```",True,2296.9963100894274,1.8521239757537842,"[[0, 49, 73, 36, 53, 31, 3, 77, 42, 0], [0, 40, 21, 7, 1, 54, 72, 67, 51, 13, 0], [0, 66, 15, 33, 45, 32, 50, 76, 58, 38, 0], [0, 74, 59, 27, 17, 60, 39, 0], [0, 62, 63, 11, 24, 6, 30, 78, 43, 47, 0], [0, 70, 22, 4, 9, 55, 65, 41, 25, 0], [0, 29, 5, 44, 12, 23, 52, 28, 14, 71, 0], [0, 10, 48, 18, 79, 2, 8, 34, 0], [0, 64, 46, 20, 75, 19, 57, 16, 61, 0], [0, 37, 68, 26, 35, 69, 56, 0]]",2025-04-10 19:48:28
A-n80-k10,1,"```python
@funsearch.evolve
def construction_heuristic(ctx: ConstructionContext) -> float:
    # Enhanced heuristic combining distance and demand/remaining capacity ratio
    distance_score = ctx.distance / np.max(ctx.locations)
    capacity_ratio = ctx.demand / (ctx.vehicle_capacity - ctx.vehicle_load + 1e-6)
    return 0.7 * distance_score + 0.3 * capacity_ratio
```",True,2488.063061842963,1.8147330284118652,"[[0, 49, 73, 36, 53, 67, 66, 70, 72, 54, 33, 15, 47, 65, 35, 26, 43, 78, 34, 77, 51, 0], [0, 40, 21, 14, 44, 27, 31, 1, 13, 42, 0], [0, 7, 10, 71, 48, 28, 52, 24, 30, 0], [0, 3, 60, 39, 64, 46, 25, 75, 16, 0], [0, 38, 58, 76, 50, 32, 4, 45, 56, 0], [0, 74, 29, 5, 8, 11, 23, 12, 0], [0, 62, 63, 6, 37, 68, 19, 0], [0, 17, 59, 20, 57, 69, 41, 0], [0, 79, 18, 2, 61, 0], [0, 22, 9, 55, 0]]",2025-04-10 19:48:29
A-n80-k10,2,"```python
@funsearch.evolve
def construction_heuristic(ctx: ConstructionContext) -> float:
    # Enhanced heuristic combining distance and demand/remaining capacity ratio
    distance_score = ctx.distance / np.max(ctx.locations)
    capacity_ratio = ctx.demand / (ctx.vehicle_capacity - ctx.vehicle_load + 1e-6)
    return 0.7 * distance_score + 0.3 * capacity_ratio
```",True,2488.063061842963,1.8303678035736084,"[[0, 49, 73, 36, 53, 67, 66, 70, 72, 54, 33, 15, 47, 65, 35, 26, 43, 78, 34, 77, 51, 0], [0, 40, 21, 14, 44, 27, 31, 1, 13, 42, 0], [0, 7, 10, 71, 48, 28, 52, 24, 30, 0], [0, 3, 60, 39, 64, 46, 25, 75, 16, 0], [0, 38, 58, 76, 50, 32, 4, 45, 56, 0], [0, 74, 29, 5, 8, 11, 23, 12, 0], [0, 62, 63, 6, 37, 68, 19, 0], [0, 17, 59, 20, 57, 69, 41, 0], [0, 79, 18, 2, 61, 0], [0, 22, 9, 55, 0]]",2025-04-10 19:48:31
A-n80-k10,3,"Here's an improved implementation of the `construction_heuristic` function that considers both distance and vehicle load utilization:

```python
@funsearch.evolve
def construction_heuristic(ctx: ConstructionContext) -> float:
    # Combined heuristic considering distance, demand, and remaining capacity
    distance_score = ctx.distance / np.max(ctx.locations)
    capacity_utilization = (ctx.vehicle_load + ctx.demand) / ctx.vehicle_capacity
    demand_score = ctx.demand / ctx.vehicle_capacity
    
    # Weighted combination (tuned for better performance)
    return 0.6 * distance_score + 0.3 * (1 - capacity_utilization) + 0.1 * demand_score
```",True,2333.7455815495714,1.7906372547149658,"[[0, 49, 73, 36, 53, 67, 66, 70, 33, 77, 51, 42, 0], [0, 40, 21, 1, 7, 44, 27, 31, 13, 0], [0, 3, 74, 39, 60, 17, 78, 34, 0], [0, 38, 58, 32, 4, 45, 50, 76, 72, 54, 15, 47, 0], [0, 12, 5, 23, 62, 63, 11, 14, 0], [0, 10, 71, 52, 28, 79, 18, 43, 0], [0, 29, 59, 30, 6, 24, 2, 48, 0], [0, 64, 46, 25, 41, 35, 65, 69, 56, 55, 9, 0], [0, 22, 19, 26, 57, 16, 68, 61, 0], [0, 37, 8, 20, 75, 0]]",2025-04-10 19:48:33
E-n76-k14,0,"```python
@funsearch.evolve
def construction_heuristic(ctx: ConstructionContext) -> float:
    # Enhanced heuristic considering both distance and remaining capacity
    distance_weight = 1.0
    capacity_weight = 0.5
    remaining_capacity = ctx.vehicle_capacity - ctx.vehicle_load - ctx.demand
    
    # Normalize factors
    normalized_distance = ctx.distance / np.max(ctx.locations)
    normalized_capacity = remaining_capacity / ctx.vehicle_capacity
    
    return distance_weight * normalized_distance - capacity_weight * normalized_capacity
```",False,N/A,1.8625869750976562,[],2025-04-10 19:49:16
E-n76-k14,1,"```python
@funsearch.evolve
def construction_heuristic(ctx: ConstructionContext) -> float:
    # Enhanced heuristic combining distance and capacity utilization
    distance_factor = ctx.distance / np.linalg.norm(ctx.locations[ctx.depot] - ctx.locations[ctx.candidate])
    capacity_factor = (ctx.vehicle_capacity - ctx.vehicle_load) / (ctx.demand + 1e-6)
    return 0.7 * distance_factor + 0.3 * (1.0 / capacity_factor)
```",False,N/A,1.8104300498962402,[],2025-04-10 19:49:18
E-n76-k14,2,"Here's an improved version of the `construction_heuristic` function that balances distance and capacity utilization:

```python
@funsearch.evolve
def construction_heuristic(ctx: ConstructionContext) -> float:
    # Balanced heuristic considering distance and capacity utilization
    distance_score = ctx.distance / np.linalg.norm(
        np.array(ctx.locations[ctx.depot]) - np.array(ctx.locations[ctx.candidate])
    )
    capacity_score = (ctx.vehicle_capacity - ctx.vehicle_load) / max(ctx.demand, 1)
    return 0.6 * distance_score + 0.4 * (1 / capacity_score)
```",False,N/A,1.7843430042266846,[],2025-04-10 19:49:20
E-n76-k14,3,"```python
@funsearch.evolve
def construction_heuristic(ctx: ConstructionContext) -> float:
    # Balanced heuristic considering both distance and capacity utilization
    distance_score = ctx.distance
    capacity_utilization = (ctx.vehicle_load + ctx.demand) / ctx.vehicle_capacity
    return 0.7 * distance_score + 0.3 * capacity_utilization * distance_score
```",True,1314.4905008090577,1.798520803451538,"[[0, 75, 68, 6, 51, 17, 12, 72, 0], [0, 67, 34, 46, 8, 15, 0], [0, 26, 7, 35, 53, 14, 71, 0], [0, 4, 45, 29, 48, 74, 73, 0], [0, 52, 27, 57, 13, 54, 19, 49, 0], [0, 30, 28, 62, 2, 0], [0, 40, 32, 44, 3, 63, 0], [0, 33, 1, 42, 41, 43, 23, 0], [0, 16, 24, 18, 50, 25, 0], [0, 38, 65, 10, 58, 39, 0], [0, 9, 31, 55, 56, 22, 0], [0, 5, 37, 20, 70, 60, 36, 0], [0, 47, 21, 69, 61, 64, 0], [0, 11, 66, 59, 0]]",2025-04-10 19:49:22
